loinc	scale	interpretation	hpoTermId
LOINC:58597-6	Qn	N	HP:0011043
LOINC:58597-6	Qn	H	HP:0003154
LOINC:58598-4	Qn	L	HP:0002920
LOINC:58598-4	Qn	N	HP:0011043
LOINC:58598-4	Qn	H	HP:0003154
LOINC:58599-2	Qn	L	HP:0002920
LOINC:58599-2	Qn	N	HP:0011043
LOINC:58599-2	Qn	H	HP:0003154
LOINC:58600-8	Qn	L	HP:0002920
LOINC:58600-8	Qn	N	HP:0011043
LOINC:58600-8	Qn	H	HP:0003154
LOINC:58601-6	Qn	L	HP:0002920
LOINC:58601-6	Qn	N	HP:0011043
LOINC:58601-6	Qn	H	HP:0003154
LOINC:58602-4	Qn	L	HP:0002920
LOINC:58602-4	Qn	N	HP:0011043
LOINC:58602-4	Qn	H	HP:0003154
LOINC:58603-2	Qn	L	HP:0002920
LOINC:58603-2	Qn	N	HP:0011043
LOINC:58603-2	Qn	H	HP:0003154
LOINC:58604-0	Qn	L	HP:0002920
LOINC:58604-0	Qn	N	HP:0011043
LOINC:58604-0	Qn	H	HP:0003154
LOINC:58605-7	Qn	L	HP:0002920
LOINC:58605-7	Qn	N	HP:0011043
LOINC:58605-7	Qn	H	HP:0003154
LOINC:58606-5	Qn	L	HP:0002920
LOINC:58606-5	Qn	N	HP:0011043
LOINC:58606-5	Qn	H	HP:0003154
LOINC:58607-3	Qn	L	HP:0002920
LOINC:58607-3	Qn	N	HP:0011043
LOINC:58607-3	Qn	H	HP:0003154
LOINC:58608-1	Qn	L	HP:0002920
LOINC:58608-1	Qn	N	HP:0011043
LOINC:58608-1	Qn	H	HP:0003154
LOINC:58609-9	Qn	L	HP:0002920
LOINC:58609-9	Qn	N	HP:0011043
LOINC:58609-9	Qn	H	HP:0003154
LOINC:58610-7	Qn	L	HP:0002920
LOINC:58610-7	Qn	N	HP:0011043
LOINC:58610-7	Qn	H	HP:0003154
LOINC:58611-5	Qn	L	HP:0002920
LOINC:58611-5	Qn	N	HP:0011043
LOINC:58611-5	Qn	H	HP:0003154
LOINC:58612-3	Qn	L	HP:0002920
LOINC:58612-3	Qn	N	HP:0011043
LOINC:58612-3	Qn	H	HP:0003154
LOINC:58613-1	Qn	L	HP:0002920
LOINC:58613-1	Qn	N	HP:0011043
LOINC:58613-1	Qn	H	HP:0003154
LOINC:58614-9	Qn	L	HP:0002920
LOINC:58614-9	Qn	N	HP:0011043
LOINC:58614-9	Qn	H	HP:0003154
LOINC:58615-6	Qn	L	HP:0002920
LOINC:58615-6	Qn	N	HP:0011043
LOINC:58615-6	Qn	H	HP:0003154
LOINC:58616-4	Qn	L	HP:0002920
LOINC:58616-4	Qn	N	HP:0011043
LOINC:58616-4	Qn	H	HP:0003154
LOINC:58617-2	Qn	L	HP:0002920
LOINC:58617-2	Qn	N	HP:0011043
LOINC:58617-2	Qn	H	HP:0003154
LOINC:58618-0	Qn	L	HP:0002920
LOINC:58618-0	Qn	N	HP:0011043
LOINC:58618-0	Qn	H	HP:0003154
LOINC:58619-8	Qn	L	HP:0002920
LOINC:58619-8	Qn	N	HP:0011043
LOINC:58619-8	Qn	H	HP:0003154
LOINC:58620-6	Qn	L	HP:0002920
LOINC:58620-6	Qn	N	HP:0011043
LOINC:58620-6	Qn	H	HP:0003154
LOINC:58621-4	Qn	L	HP:0002920
LOINC:58621-4	Qn	N	HP:0011043
LOINC:58621-4	Qn	H	HP:0003154
LOINC:58622-2	Qn	L	HP:0002920
LOINC:58622-2	Qn	N	HP:0011043
LOINC:58622-2	Qn	H	HP:0003154
LOINC:58623-0	Qn	L	HP:0002920
LOINC:58623-0	Qn	N	HP:0011043
LOINC:58623-0	Qn	H	HP:0003154
LOINC:58624-8	Qn	L	HP:0002920
LOINC:58624-8	Qn	N	HP:0011043
LOINC:58624-8	Qn	H	HP:0003154
LOINC:58625-5	Qn	L	HP:0002920
LOINC:58625-5	Qn	N	HP:0011043
LOINC:58625-5	Qn	H	HP:0003154
LOINC:58626-3	Qn	L	HP:0002920
LOINC:58626-3	Qn	N	HP:0011043
LOINC:58626-3	Qn	H	HP:0003154
LOINC:58627-1	Qn	L	HP:0002920
LOINC:58627-1	Qn	N	HP:0011043
LOINC:58627-1	Qn	H	HP:0003154
LOINC:58628-9	Qn	L	HP:0002920
LOINC:58628-9	Qn	N	HP:0011043
LOINC:58628-9	Qn	H	HP:0003154
LOINC:58629-7	Qn	L	HP:0002920
LOINC:58629-7	Qn	N	HP:0011043
LOINC:58629-7	Qn	H	HP:0003154
LOINC:58630-5	Qn	L	HP:0002920
LOINC:58630-5	Qn	N	HP:0011043
LOINC:58630-5	Qn	H	HP:0003154
LOINC:58686-7	Qn	L	HP:0030795
LOINC:58686-7	Qn	N	HP:0030794
LOINC:58686-7	Qn	H	HP:0030796
LOINC:58687-5	Qn	L	HP:0002920
LOINC:58687-5	Qn	N	HP:0011043
LOINC:58687-5	Qn	H	HP:0003154
LOINC:58774-1	Qn	N	HP:0410232
LOINC:58774-1	Qn	H	HP:0410232
LOINC:58777-4	Qn	N	HP:0410230
LOINC:58777-4	Qn	H	HP:0410230
LOINC:58778-2	Qn	N	HP:0410230
LOINC:58778-2	Qn	H	HP:0410230
LOINC:58779-0	Qn	N	HP:0410230
LOINC:58779-0	Qn	H	HP:0410230
LOINC:58805-3	Qn	N	HP:0012614
LOINC:58805-3	Qn	H	HP:0012085
LOINC:58816-0	Qn	L	HP:0030795
LOINC:58816-0	Qn	N	HP:0030794
LOINC:58816-0	Qn	H	HP:0030796
LOINC:58841-8	Qn	L	HP:0030795
LOINC:58841-8	Qn	N	HP:0030794
LOINC:58841-8	Qn	H	HP:0030796
LOINC:58896-2	Qn	L	HP:0030795
LOINC:58896-2	Qn	N	HP:0030794
LOINC:58896-2	Qn	H	HP:0030796
LOINC:58912-7	Qn	N	HP:0410226
LOINC:58912-7	Qn	H	HP:0410226
LOINC:58946-5	Qn	L	HP:0030344
LOINC:58946-5	Qn	N	HP:0030345
LOINC:58946-5	Qn	H	HP:0011969
LOINC:58968-9	Qn	N	HP:0031810
LOINC:58968-9	Qn	H	HP:0031810
LOINC:58972-1	Qn	N	HP:0031810
LOINC:58972-1	Qn	H	HP:0031810
LOINC:58984-6	Qn	N	HP:0410228
LOINC:58984-6	Qn	H	HP:0410228
LOINC:58990-3	Qn	L	HP:0011935
LOINC:58990-3	Qn	N	HP:0012610
LOINC:58990-3	Qn	H	HP:0012611
LOINC:59004-2	Qn	N	HP:0002151
LOINC:59004-2	Qn	H	HP:0002151
LOINC:59005-9	Qn	N	HP:0002151
LOINC:59005-9	Qn	H	HP:0002151
LOINC:59006-7	Qn	N	HP:0002151
LOINC:59006-7	Qn	H	HP:0002151
LOINC:59007-5	Qn	N	HP:0002151
LOINC:59007-5	Qn	H	HP:0002151
LOINC:59011-7	Qn	N	HP:0002151
LOINC:59011-7	Qn	H	HP:0002151
LOINC:59012-5	Qn	N	HP:0002151
LOINC:59012-5	Qn	H	HP:0002151
LOINC:59013-3	Qn	N	HP:0002151
LOINC:59013-3	Qn	H	HP:0002151
LOINC:59027-3	Qn	N	HP:0031810
LOINC:59027-3	Qn	H	HP:0031810
LOINC:59028-1	Qn	N	HP:0031810
LOINC:59028-1	Qn	H	HP:0031810
LOINC:59032-3	Qn	N	HP:0002151
LOINC:59032-3	Qn	H	HP:0002151
LOINC:59048-9	Qn	N	HP:0002151
LOINC:59048-9	Qn	H	HP:0002151
LOINC:59069-5	Ord	NEG	HP:0003493
LOINC:59069-5	Ord	POS	HP:0003493
LOINC:59154-5	Qn	L	HP:0032066
LOINC:59154-5	Qn	N	HP:0032065
LOINC:59154-5	Qn	H	HP:0032067
LOINC:59158-6	Qn	N	HP:0002919
LOINC:59158-6	Qn	H	HP:0002919
LOINC:59408-5	Qn	L	HP:0012418
LOINC:59408-5	Qn	N	HP:0500165
LOINC:59408-5	Qn	H	HP:0012419
LOINC:59645-2	Ord	NEG	HP:0500100
LOINC:59645-2	Ord	POS	HP:0410208
LOINC:59646-0	Ord	NEG	HP:0410171
LOINC:59646-0	Ord	POS	HP:0410171
LOINC:59705-4	Ord	NEG	HP:0410207
LOINC:59705-4	Ord	POS	HP:0410207
LOINC:59829-2	Qn	N	HP:0012614
LOINC:59829-2	Qn	H	HP:0012085
LOINC:59830-0	Qn	N	HP:0002907
LOINC:59830-0	Qn	H	HP:0002907
LOINC:59849-0	Qn	N	HP:0002151
LOINC:59849-0	Qn	H	HP:0002151
LOINC:59891-2	Qn	N	HP:0500100
LOINC:59891-2	Qn	H	HP:0410208
LOINC:59892-0	Qn	N	HP:0500101
LOINC:59892-0	Qn	H	HP:0500101
LOINC:60014-8	Qn	L	HP:0002920
LOINC:60014-8	Qn	N	HP:0011043
LOINC:60014-8	Qn	H	HP:0003154
LOINC:60015-5	Qn	L	HP:0002920
LOINC:60015-5	Qn	N	HP:0011043
LOINC:60015-5	Qn	H	HP:0003154
LOINC:60016-3	Qn	L	HP:0002920
LOINC:60016-3	Qn	N	HP:0011043
LOINC:60016-3	Qn	H	HP:0003154
LOINC:60017-1	Qn	N	HP:0045040
LOINC:60017-1	Qn	H	HP:0025435
LOINC:60025-4	Qn	N	HP:0031890
LOINC:60025-4	Qn	H	HP:0031890
LOINC:60048-6	Qn	N	HP:0410172
LOINC:60048-6	Qn	H	HP:0410283
LOINC:60454-6	Ord	NEG	HP:0410228
LOINC:60454-6	Ord	POS	HP:0410228
LOINC:60474-4	Qn	L	HP:0001896
LOINC:60474-4	Qn	N	HP:0004312
LOINC:60474-4	Qn	H	HP:0001923
LOINC:61096-4	Ord	NEG	HP:0410203
LOINC:61096-4	Ord	POS	HP:0410203
LOINC:61128-5	Ord	NEG	HP:0500100
LOINC:61128-5	Ord	POS	HP:0410208
LOINC:61201-0	Qn	N	HP:0410232
LOINC:61201-0	Qn	H	HP:0410232
LOINC:61203-6	Qn	N	HP:0410226
LOINC:61203-6	Qn	H	HP:0410226
LOINC:61205-1	Qn	N	HP:0410238
LOINC:61205-1	Qn	H	HP:0410238
LOINC:61206-9	Qn	N	HP:0410238
LOINC:61206-9	Qn	H	HP:0410238
LOINC:61208-5	Qn	N	HP:0410235
LOINC:61208-5	Qn	H	HP:0410235
LOINC:61216-8	Qn	N	HP:0410228
LOINC:61216-8	Qn	H	HP:0410228
LOINC:61218-4	Qn	N	HP:0410228
LOINC:61218-4	Qn	H	HP:0410228
LOINC:61220-0	Qn	N	HP:0410234
LOINC:61220-0	Qn	H	HP:0410234
LOINC:61221-8	Qn	N	HP:0410232
LOINC:61221-8	Qn	H	HP:0410232
LOINC:61222-6	Qn	N	HP:0410232
LOINC:61222-6	Qn	H	HP:0410232
LOINC:61225-9	Qn	N	HP:0410232
LOINC:61225-9	Qn	H	HP:0410232
LOINC:61230-9	Qn	N	HP:0410235
LOINC:61230-9	Qn	H	HP:0410235
LOINC:61231-7	Qn	N	HP:0410232
LOINC:61231-7	Qn	H	HP:0410232
LOINC:61232-5	Qn	N	HP:0410228
LOINC:61232-5	Qn	H	HP:0410228
LOINC:61233-3	Qn	N	HP:0410228
LOINC:61233-3	Qn	H	HP:0410228
LOINC:61234-1	Qn	N	HP:0410228
LOINC:61234-1	Qn	H	HP:0410228
LOINC:61235-8	Qn	N	HP:0410238
LOINC:61235-8	Qn	H	HP:0410238
LOINC:61236-6	Qn	N	HP:0410221
LOINC:61236-6	Qn	H	HP:0410221
LOINC:61237-4	Qn	N	HP:0410226
LOINC:61237-4	Qn	H	HP:0410226
LOINC:61238-2	Qn	N	HP:0410232
LOINC:61238-2	Qn	H	HP:0410232
LOINC:61241-6	Qn	N	HP:0410220
LOINC:61241-6	Qn	H	HP:0410220
LOINC:61242-4	Qn	N	HP:0410232
LOINC:61242-4	Qn	H	HP:0410232
LOINC:61244-0	Qn	N	HP:0410228
LOINC:61244-0	Qn	H	HP:0410228
LOINC:61245-7	Qn	N	HP:0410228
LOINC:61245-7	Qn	H	HP:0410228
LOINC:61249-9	Qn	N	HP:0410232
LOINC:61249-9	Qn	H	HP:0410232
LOINC:61253-1	Qn	N	HP:0410238
LOINC:61253-1	Qn	H	HP:0410238
LOINC:61255-6	Qn	N	HP:0410238
LOINC:61255-6	Qn	H	HP:0410238
LOINC:61256-4	Qn	N	HP:0410238
LOINC:61256-4	Qn	H	HP:0410238
LOINC:61258-0	Qn	N	HP:0410248
LOINC:61258-0	Qn	H	HP:0410248
LOINC:61262-2	Qn	N	HP:0410228
LOINC:61262-2	Qn	H	HP:0410228
LOINC:61263-0	Qn	N	HP:0410238
LOINC:61263-0	Qn	H	HP:0410238
LOINC:61273-9	Qn	N	HP:0410228
LOINC:61273-9	Qn	H	HP:0410228
LOINC:61274-7	Qn	N	HP:0410248
LOINC:61274-7	Qn	H	HP:0410248
LOINC:61284-6	Qn	N	HP:0410238
LOINC:61284-6	Qn	H	HP:0410238
LOINC:61285-3	Qn	N	HP:0410222
LOINC:61285-3	Qn	H	HP:0410222
LOINC:61287-9	Qn	N	HP:0410228
LOINC:61287-9	Qn	H	HP:0410228
LOINC:61288-7	Qn	N	HP:0410228
LOINC:61288-7	Qn	H	HP:0410228
LOINC:61294-5	Qn	N	HP:0410228
LOINC:61294-5	Qn	H	HP:0410228
LOINC:61304-2	Qn	N	HP:0410238
LOINC:61304-2	Qn	H	HP:0410238
LOINC:61306-7	Qn	N	HP:0410228
LOINC:61306-7	Qn	H	HP:0410228
LOINC:61319-0	Qn	N	HP:0410238
LOINC:61319-0	Qn	H	HP:0410238
LOINC:61326-5	Qn	N	HP:0410238
LOINC:61326-5	Qn	H	HP:0410238
LOINC:61331-5	Qn	N	HP:0410233
LOINC:61331-5	Qn	H	HP:0410233
LOINC:61333-1	Qn	N	HP:0410247
LOINC:61333-1	Qn	H	HP:0410247
LOINC:61336-4	Qn	N	HP:0410235
LOINC:61336-4	Qn	H	HP:0410235
LOINC:61337-2	Qn	N	HP:0410226
LOINC:61337-2	Qn	H	HP:0410226
LOINC:61348-9	Qn	N	HP:0410221
LOINC:61348-9	Qn	H	HP:0410221
LOINC:61349-7	Qn	N	HP:0410226
LOINC:61349-7	Qn	H	HP:0410226
LOINC:62241-5	Qn	L	HP:0031851
LOINC:62241-5	Qn	N	HP:0031850
LOINC:62241-5	Qn	H	HP:0001899
LOINC:62290-2	Qn	L	HP:0012052
LOINC:62290-2	Qn	N	HP:0100511
LOINC:62290-2	Qn	H	HP:0031415
LOINC:62487-4	Ord	NEG	HP:0031890
LOINC:62487-4	Ord	POS	HP:0031890
LOINC:63178-8	Qn	N	HP:0410232
LOINC:63178-8	Qn	H	HP:0410232
LOINC:63199-4	Qn	N	HP:0410227
LOINC:63199-4	Qn	H	HP:0410227
LOINC:63212-5	Ord	NEG	HP:0031810
LOINC:63212-5	Ord	POS	HP:0031810
LOINC:63241-4	Ord	NEG	HP:0031810
LOINC:63241-4	Ord	POS	HP:0031810
LOINC:63242-2	Ord	NEG	HP:0031810
LOINC:63242-2	Ord	POS	HP:0031810
LOINC:63243-0	Ord	NEG	HP:0031810
LOINC:63243-0	Ord	POS	HP:0031810
LOINC:63244-8	Ord	NEG	HP:0031810
LOINC:63244-8	Ord	POS	HP:0031810
LOINC:63245-5	Ord	NEG	HP:0031810
LOINC:63245-5	Ord	POS	HP:0031810
LOINC:63246-3	Ord	NEG	HP:0031810
LOINC:63246-3	Ord	POS	HP:0031810
LOINC:63247-1	Ord	NEG	HP:0031810
LOINC:63247-1	Ord	POS	HP:0031810
LOINC:63283-6	Ord	NEG	HP:0031907
LOINC:63283-6	Ord	POS	HP:0031907
LOINC:63359-4	Qn	N	HP:0030057
LOINC:63359-4	Qn	H	HP:0032069
LOINC:63360-2	Qn	N	HP:0030057
LOINC:63360-2	Qn	H	HP:0032069
LOINC:63371-9	Ord	NEG	HP:0002919
LOINC:63371-9	Ord	POS	HP:0002919
LOINC:63372-7	Ord	NEG	HP:0002919
LOINC:63372-7	Ord	POS	HP:0002919
LOINC:63373-5	Ord	NEG	HP:0002919
LOINC:63373-5	Ord	POS	HP:0002919
LOINC:63378-4	Ord	NEG	HP:0012587
LOINC:63378-4	Ord	POS	HP:0012587
LOINC:63384-2	Ord	NEG	HP:0031810
LOINC:63384-2	Ord	POS	HP:0031810
LOINC:63456-8	Qn	N	HP:0410248
LOINC:63456-8	Qn	H	HP:0410248
LOINC:63457-6	Qn	N	HP:0410248
LOINC:63457-6	Qn	H	HP:0410248
LOINC:63463-4	Qn	N	HP:0410248
LOINC:63463-4	Qn	H	HP:0410248
LOINC:63473-3	Qn	N	HP:0410222
LOINC:63473-3	Qn	H	HP:0410222
LOINC:63478-2	Ord	NEG	HP:0003454
LOINC:63478-2	Ord	POS	HP:0003454
LOINC:63479-0	Ord	NEG	HP:0003454
LOINC:63479-0	Ord	POS	HP:0003454
LOINC:63554-0	Qn	N	HP:0012614
LOINC:63554-0	Qn	H	HP:0012085
LOINC:64037-5	Ord	NEG	HP:0410222
LOINC:64037-5	Ord	POS	HP:0410222
LOINC:64960-8	Qn	N	HP:0410228
LOINC:64960-8	Qn	H	HP:0410228
LOINC:64961-6	Qn	N	HP:0410228
LOINC:64961-6	Qn	H	HP:0410228
LOINC:64962-4	Qn	N	HP:0410230
LOINC:64962-4	Qn	H	HP:0410230
LOINC:64963-2	Qn	N	HP:0410230
LOINC:64963-2	Qn	H	HP:0410230
LOINC:64965-7	Qn	N	HP:0410230
LOINC:64965-7	Qn	H	HP:0410230
LOINC:64967-3	Qn	N	HP:0410238
LOINC:64967-3	Qn	H	HP:0410238
LOINC:64975-6	Qn	N	HP:0410221
LOINC:64975-6	Qn	H	HP:0410221
LOINC:64976-4	Qn	N	HP:0410221
LOINC:64976-4	Qn	H	HP:0410221
LOINC:64978-0	Qn	N	HP:0410232
LOINC:64978-0	Qn	H	HP:0410232
LOINC:64979-8	Qn	N	HP:0410223
LOINC:64979-8	Qn	H	HP:0410223
LOINC:64980-6	Qn	N	HP:0410248
LOINC:64980-6	Qn	H	HP:0410248
LOINC:64982-2	Qn	N	HP:0410235
LOINC:64982-2	Qn	H	HP:0410235
LOINC:64983-0	Qn	N	HP:0410235
LOINC:64983-0	Qn	H	HP:0410235
LOINC:64984-8	Qn	N	HP:0410235
LOINC:64984-8	Qn	H	HP:0410235
LOINC:64985-5	Qn	N	HP:0410222
LOINC:64985-5	Qn	H	HP:0410222
LOINC:64986-3	Qn	N	HP:0410222
LOINC:64986-3	Qn	H	HP:0410222
LOINC:65773-4	Qn	N	HP:0410228
LOINC:65773-4	Qn	H	HP:0410228
LOINC:65775-9	Qn	N	HP:0410238
LOINC:65775-9	Qn	H	HP:0410238
LOINC:65778-3	Qn	N	HP:0410238
LOINC:65778-3	Qn	H	HP:0410238
LOINC:65785-8	Qn	N	HP:0410221
LOINC:65785-8	Qn	H	HP:0410221
LOINC:65790-8	Qn	N	HP:0410248
LOINC:65790-8	Qn	H	HP:0410248
LOINC:65793-2	Qn	N	HP:0410235
LOINC:65793-2	Qn	H	HP:0410235
LOINC:66126-4	Qn	L	HP:0031243
LOINC:66126-4	Qn	N	HP:0031889
LOINC:66126-4	Qn	H	HP:0003362
LOINC:66139-7	Qn	L	HP:0001875
LOINC:66139-7	Qn	N	HP:0011991
LOINC:66139-7	Qn	H	HP:0011897
LOINC:66444-1	Qn	N	HP:0410235
LOINC:66444-1	Qn	H	HP:0410235
LOINC:66445-8	Qn	N	HP:0410222
LOINC:66445-8	Qn	H	HP:0410222
LOINC:66446-6	Qn	N	HP:0410228
LOINC:66446-6	Qn	H	HP:0410228
LOINC:66499-5	Qn	L	HP:0031243
LOINC:66499-5	Qn	N	HP:0031889
LOINC:66499-5	Qn	H	HP:0003362
LOINC:66732-9	Qn	L	HP:0002920
LOINC:66732-9	Qn	N	HP:0011043
LOINC:66732-9	Qn	H	HP:0003154
LOINC:67151-1	Qn	N	HP:0410174
LOINC:67151-1	Qn	H	HP:0410174
LOINC:68324-3	Qn	L	HP:0008330
LOINC:68324-3	Qn	N	HP:0012146
LOINC:68367-2	Qn	N	HP:0031811
LOINC:68367-2	Qn	H	HP:0031811
LOINC:68902-6	Qn	N	HP:0000790
LOINC:68902-6	Qn	H	HP:0000790
LOINC:68903-4	Qn	N	HP:0000790
LOINC:68903-4	Qn	H	HP:0000790
LOINC:68911-7	Qn	N	HP:0002151
LOINC:68911-7	Qn	H	HP:0002151
LOINC:68912-5	Qn	N	HP:0002907
LOINC:68912-5	Qn	H	HP:0002907
LOINC:68916-6	Qn	N	HP:0030057
LOINC:68916-6	Qn	H	HP:0025343
LOINC:68937-2	Qn	N	HP:0030208
LOINC:68937-2	Qn	H	HP:0030208
LOINC:68955-4	Ord	NEG	HP:0410175
LOINC:68955-4	Ord	POS	HP:0410175
LOINC:69419-0	Qn	L	HP:0003563
LOINC:69419-0	Qn	N	HP:0031886
LOINC:69419-0	Qn	H	HP:0003141
LOINC:69922-3	Qn	N	HP:0410227
LOINC:69922-3	Qn	H	HP:0410227
LOINC:69931-4	Qn	N	HP:0410227
LOINC:69931-4	Qn	H	HP:0410227
LOINC:69958-7	Qn	N	HP:0410228
LOINC:69958-7	Qn	H	HP:0410228
LOINC:69959-5	Qn	N	HP:0410238
LOINC:69959-5	Qn	H	HP:0410238
LOINC:69964-5	Qn	L	HP:0032066
LOINC:69964-5	Qn	N	HP:0032065
LOINC:69964-5	Qn	H	HP:0032067
LOINC:69971-0	Qn	L	HP:0032359
LOINC:69971-0	Qn	N	HP:0032359
LOINC:69972-8	Qn	L	HP:0032360
LOINC:69972-8	Qn	N	HP:0032360
LOINC:69973-6	Qn	L	HP:0032361
LOINC:69973-6	Qn	N	HP:0032361
LOINC:70138-3	Qn	N	HP:0031840
LOINC:70138-3	Qn	H	HP:0500112
LOINC:70139-1	Ord	NEG	HP:0500109
LOINC:70139-1	Ord	POS	HP:0500109
LOINC:70140-9	Qn	N	HP:0031840
LOINC:70140-9	Qn	H	HP:0500111
LOINC:70142-5	Ord	NEG	HP:0031840
LOINC:70142-5	Ord	POS	HP:0500111
LOINC:70143-3	Qn	N	HP:0500110
LOINC:70143-3	Qn	H	HP:0500110
LOINC:70144-1	Ord	NEG	HP:0500110
LOINC:70144-1	Ord	POS	HP:0500110
LOINC:70145-8	Ord	NEG	HP:0500110
LOINC:70145-8	Ord	POS	HP:0500110
LOINC:70146-6	Qn	N	HP:0500108
LOINC:70146-6	Qn	H	HP:0500108
LOINC:70147-4	Qn	N	HP:0031841
LOINC:70147-4	Qn	H	HP:0031841
LOINC:70148-2	Ord	NEG	HP:0031841
LOINC:70148-2	Ord	POS	HP:0031841
LOINC:70149-0	Ord	NEG	HP:0031841
LOINC:70149-0	Ord	POS	HP:0031841
LOINC:70155-7	Ord	NEG	HP:0500109
LOINC:70155-7	Ord	POS	HP:0500109
LOINC:70168-0	Qn	L	HP:0031851
LOINC:70168-0	Qn	N	HP:0031850
LOINC:70168-0	Qn	H	HP:0001899
LOINC:70169-8	Qn	L	HP:0031851
LOINC:70169-8	Qn	N	HP:0031850
LOINC:70169-8	Qn	H	HP:0001899
LOINC:70198-7	Qn	N	HP:0410172
LOINC:70198-7	Qn	H	HP:0410283
LOINC:70199-5	Qn	N	HP:0031811
LOINC:70199-5	Qn	H	HP:0031811
LOINC:70203-5	Qn	L	HP:0031243
LOINC:70203-5	Qn	N	HP:0031889
LOINC:70203-5	Qn	H	HP:0003362
LOINC:70209-2	Qn	L	HP:0020181
LOINC:70209-2	Qn	N	HP:0020179
LOINC:70209-2	Qn	H	HP:0020180
LOINC:71374-3	Qn	N	HP:0410228
LOINC:71374-3	Qn	H	HP:0410228
LOINC:71828-8	Qn	L	HP:0031851
LOINC:71828-8	Qn	N	HP:0031850
LOINC:71828-8	Qn	H	HP:0001899
LOINC:71829-6	Qn	L	HP:0031851
LOINC:71829-6	Qn	N	HP:0031850
LOINC:71829-6	Qn	H	HP:0001899
LOINC:71830-4	Qn	L	HP:0031851
LOINC:71830-4	Qn	N	HP:0031850
LOINC:71830-4	Qn	H	HP:0001899
LOINC:71831-2	Qn	L	HP:0031851
LOINC:71831-2	Qn	N	HP:0031850
LOINC:71831-2	Qn	H	HP:0001899
LOINC:71832-0	Qn	L	HP:0031851
LOINC:71832-0	Qn	N	HP:0031850
LOINC:71832-0	Qn	H	HP:0001899
LOINC:71833-8	Qn	L	HP:0031851
LOINC:71833-8	Qn	N	HP:0031850
LOINC:71833-8	Qn	H	HP:0001899
LOINC:71847-8	Qn	L	HP:0012418
LOINC:71847-8	Qn	N	HP:0500165
LOINC:71847-8	Qn	H	HP:0012419
LOINC:71848-6	Qn	L	HP:0410211
LOINC:71848-6	Qn	N	HP:0410211
LOINC:71848-6	Qn	H	HP:0410211
LOINC:71849-4	Qn	L	HP:0410211
LOINC:71849-4	Qn	N	HP:0410211
LOINC:71849-4	Qn	H	HP:0410211
LOINC:72279-3	Qn	N	HP:0410221
LOINC:72279-3	Qn	H	HP:0410221
LOINC:72306-4	Qn	N	HP:0410205
LOINC:72306-4	Qn	H	HP:0410206
LOINC:72400-5	Ord	NEG	HP:0410207
LOINC:72400-5	Ord	POS	HP:0410207
LOINC:72786-7	Qn	N	HP:0410171
LOINC:72786-7	Qn	H	HP:0410171
LOINC:73572-0	Qn	L	HP:0002917
LOINC:73572-0	Qn	N	HP:0004921
LOINC:73572-0	Qn	H	HP:0002918
LOINC:73711-4	Qn	N	HP:0410228
LOINC:73711-4	Qn	H	HP:0410228
LOINC:73712-2	Qn	N	HP:0410228
LOINC:73712-2	Qn	H	HP:0410228
LOINC:73713-0	Qn	N	HP:0410226
LOINC:73713-0	Qn	H	HP:0410226
LOINC:73714-8	Qn	N	HP:0410228
LOINC:73714-8	Qn	H	HP:0410228
LOINC:73715-5	Qn	N	HP:0410221
LOINC:73715-5	Qn	H	HP:0410221
LOINC:73717-1	Qn	N	HP:0410228
LOINC:73717-1	Qn	H	HP:0410228
LOINC:73978-9	Qn	L	HP:0008330
LOINC:73978-9	Qn	N	HP:0012146
LOINC:74092-8	Qn	N	HP:0012072
LOINC:74092-8	Qn	H	HP:0012072
LOINC:74398-9	Qn	L	HP:0001875
LOINC:74398-9	Qn	N	HP:0011991
LOINC:74398-9	Qn	H	HP:0011897
LOINC:74404-5	Qn	L	HP:0031891
LOINC:74404-5	Qn	N	HP:0001879
LOINC:74405-2	Qn	L	HP:0031891
LOINC:74405-2	Qn	N	HP:0001879
LOINC:74631-3	Qn	N	HP:0003541
LOINC:74631-3	Qn	H	HP:0003541
LOINC:74632-1	Ord	NEG	HP:0003541
LOINC:74632-1	Ord	POS	HP:0003541
LOINC:74808-7	Qn	L	HP:0008330
LOINC:74808-7	Qn	N	HP:0012146
LOINC:74809-5	Qn	L	HP:0008330
LOINC:74809-5	Qn	N	HP:0012146
LOINC:74893-9	Qn	L	HP:0410060
LOINC:74893-9	Qn	N	HP:0410060
LOINC:75002-6	Qn	N	HP:0410228
LOINC:75002-6	Qn	H	HP:0410228
LOINC:75003-4	Qn	N	HP:0410228
LOINC:75003-4	Qn	H	HP:0410228
LOINC:75004-2	Qn	N	HP:0410228
LOINC:75004-2	Qn	H	HP:0410228
LOINC:75005-9	Qn	N	HP:0410228
LOINC:75005-9	Qn	H	HP:0410228
LOINC:75006-7	Qn	N	HP:0410228
LOINC:75006-7	Qn	H	HP:0410228
LOINC:75007-5	Qn	N	HP:0410232
LOINC:75007-5	Qn	H	HP:0410232
LOINC:75040-6	Qn	L	HP:0030086
LOINC:75040-6	Qn	N	HP:0030085
LOINC:75040-6	Qn	H	HP:0002490
LOINC:75093-5	Qn	N	HP:0012024
LOINC:75093-5	Qn	H	HP:0012024
LOINC:75139-6	Qn	N	HP:0500117
LOINC:75139-6	Qn	H	HP:0410199
LOINC:75366-5	Qn	N	HP:0002151
